file,model,prompt_type,game_id,target,round,guess,feedback,violated,violation_count,redundant_signals,candidates_before,candidates_after,info_gain_bits,entropy_before,entropy_after,candidates_eliminated,reduction_rate
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,21,OCCUR,4,OCCUR,GGGGG,False,0,1,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,22,YEARS,1,HOUSE,---YY,False,0,0,5629,463,3.6038,12.4587,8.8549,5166,0.9177
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,22,YEARS,2,YEARS,GGGGG,False,0,0,463,1,8.8549,8.8549,0,462,0.9978
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,23,GRADE,1,HOUSE,----G,False,0,0,5629,286,4.2988,12.4587,8.1599,5343,0.9492
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,23,GRADE,2,GLEBE,G---G,False,0,1,286,11,4.7004,8.1599,3.4594,275,0.9615
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,23,GRADE,3,GRAZE,GGG-G,False,0,2,11,5,1.1375,3.4594,2.3219,6,0.5455
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,23,GRADE,4,GRATE,GGG-G,False,0,4,5,4,0.3219,2.3219,2.0,1,0.2
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,23,GRADE,5,GRACE,GGG-G,False,0,4,4,3,0.415,2.0,1.585,1,0.25
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,23,GRADE,6,GRADE,GGGGG,False,0,4,3,1,1.585,1.585,0,2,0.6667
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,24,CHILL,1,HOUSE,Y----,False,0,0,5629,132,5.4143,12.4587,7.0444,5497,0.9766
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,24,CHILL,2,THINK,-GG--,False,0,0,132,11,3.585,7.0444,3.4594,121,0.9167
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,24,CHILL,3,CHILL,GGGGG,False,0,2,11,1,3.4594,3.4594,0,10,0.9091
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,25,FLOOD,1,HOUSE,-Y---,False,0,0,5629,290,4.2788,12.4587,8.1799,5339,0.9485
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,25,FLOOD,2,BROWN,--G--,False,0,0,290,23,3.6563,8.1799,4.5236,267,0.9207
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,25,FLOOD,3,FLOCK,GGG--,False,0,1,23,3,2.9386,4.5236,1.585,20,0.8696
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,25,FLOOD,4,FLOYD,GGG-G,False,0,3,3,1,1.585,1.585,0,2,0.6667
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,25,FLOOD,5,FLOOD,GGGGG,False,0,4,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,26,APPLY,1,HOUSE,-----,False,0,0,5629,694,3.0199,12.4587,9.4388,4935,0.8767
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,26,APPLY,2,BRAIN,--Y--,False,0,0,694,65,3.4164,9.4388,6.0224,629,0.9063
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,26,APPLY,3,MADAM,-Y---,False,0,0,65,4,4.0224,6.0224,2.0,61,0.9385
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,26,APPLY,4,APPLY,GGGGG,False,0,0,4,1,2.0,2.0,0,3,0.75
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,27,SMILE,1,HOUSE,---YG,False,0,0,5629,65,6.4363,12.4587,6.0224,5564,0.9885
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,27,SMILE,2,SPACE,G---G,False,0,1,65,16,2.0224,6.0224,4.0,49,0.7538
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,27,SMILE,3,STEVE,G---G,False,0,2,16,5,1.6781,4.0,2.3219,11,0.6875
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,27,SMILE,4,SLIME,GYGYG,False,0,2,5,1,2.3219,2.3219,0,4,0.8
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,27,SMILE,5,SMILE,GGGGG,False,0,3,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,28,KNOCK,1,HOUSE,-Y---,False,0,0,5629,290,4.2788,12.4587,8.1799,5339,0.9485
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,28,KNOCK,2,BROWN,--G-Y,False,0,0,290,10,4.858,8.1799,3.3219,280,0.9655
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,28,KNOCK,3,KNOLL,GGG--,False,0,1,10,3,1.737,3.3219,1.585,7,0.7
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,28,KNOCK,4,KNOTT,GGG--,False,0,3,3,2,0.585,1.585,1.0,1,0.3333
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,28,KNOCK,5,KNOCK,GGGGG,False,0,3,2,1,1.0,1.0,0,1,0.5
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,29,SLEEP,1,HOUSE,---YY,False,0,0,5629,463,3.6038,12.4587,8.8549,5166,0.9177
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,29,SLEEP,2,YEARS,-Y--Y,False,0,0,463,35,3.7256,8.8549,5.1293,428,0.9244
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,29,SLEEP,3,STEEL,G-GGY,False,0,0,35,2,4.1293,5.1293,1.0,33,0.9429
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,29,SLEEP,4,SLEEK,GGGG-,False,0,3,2,1,1.0,1.0,0,1,0.5
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,29,SLEEP,5,SLEEP,GGGGG,False,0,4,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,30,BRICK,1,HOUSE,-----,False,0,0,5629,694,3.0199,12.4587,9.4388,4935,0.8767
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,30,BRICK,2,BRAIN,GG-Y-,False,0,0,694,3,7.8538,9.4388,1.585,691,0.9957
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,30,BRICK,3,BRICK,GGGGG,False,0,2,3,1,1.585,1.585,0,2,0.6667
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,31,WROTE,1,HOUSE,-Y--G,False,0,0,5629,49,6.844,12.4587,5.6147,5580,0.9913
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,31,WROTE,2,GLOVE,--G-G,False,0,1,49,23,1.0911,5.6147,4.5236,26,0.5306
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,31,WROTE,3,PROBE,-GG-G,False,0,2,23,9,1.3536,4.5236,3.1699,14,0.6087
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,31,WROTE,4,CROKE,-GG-G,False,0,3,9,5,0.848,3.1699,2.3219,4,0.4444
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,31,WROTE,5,WROTE,GGGGG,False,0,3,5,1,2.3219,2.3219,0,4,0.8
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,32,RATED,1,HOUSE,----Y,False,0,0,5629,654,3.1055,12.4587,9.3531,4975,0.8838
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,32,RATED,2,LEVER,---GY,False,0,0,654,35,4.2239,9.3531,5.1293,619,0.9465
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,32,RATED,3,TIRED,Y-YGG,False,0,1,35,1,5.1293,5.1293,0,34,0.9714
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,32,RATED,4,RATED,GGGGG,False,0,2,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,33,ALERT,1,HOUSE,----Y,False,0,0,5629,654,3.1055,12.4587,9.3531,4975,0.8838
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,33,ALERT,2,LEVER,YY--Y,False,0,0,654,3,7.7682,9.3531,1.585,651,0.9954
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,33,ALERT,3,EARLY,YYYY-,False,0,0,3,1,1.585,1.585,0,2,0.6667
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,33,ALERT,4,ALERT,GGGGG,False,0,0,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,34,CAGES,1,HOUSE,---YY,False,0,0,5629,463,3.6038,12.4587,8.8549,5166,0.9177
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,34,CAGES,2,YEARS,-YY-G,False,0,0,463,71,2.7051,8.8549,6.1497,392,0.8467
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,34,CAGES,3,MALES,-G-GG,False,0,1,71,40,0.8278,6.1497,5.3219,31,0.4366
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,34,CAGES,4,PAGES,-GGGG,False,0,3,40,3,3.737,5.3219,1.585,37,0.925
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,34,CAGES,5,WAGES,-GGGG,False,0,4,3,2,0.585,1.585,1.0,1,0.3333
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,34,CAGES,6,SAGES,-GGGG,False,0,4,2,1,1.0,1.0,0,1,0.5
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,35,TEDDY,1,HOUSE,----Y,False,0,0,5629,654,3.1055,12.4587,9.3531,4975,0.8838
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,35,TEDDY,2,LEVER,-G---,False,0,0,654,58,3.4952,9.3531,5.858,596,0.9113
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,35,TEDDY,3,BEGAN,-G---,False,0,1,58,9,2.6881,5.858,3.1699,49,0.8448
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,35,TEDDY,4,TEPID,GG--Y,False,0,1,9,1,3.1699,3.1699,0,8,0.8889
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,35,TEDDY,5,TEDDY,GGGGG,False,0,2,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,36,COLES,1,HOUSE,-G-YY,False,0,0,5629,69,6.3501,12.4587,6.1085,5560,0.9877
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,36,COLES,2,MOVES,-G-GG,False,0,1,69,37,0.8991,6.1085,5.2095,32,0.4638
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,36,COLES,3,NOSES,-G-GG,False,0,3,37,22,0.75,5.2095,4.4594,15,0.4054
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,36,COLES,4,ROLES,-GGGG,False,0,3,22,3,2.8745,4.4594,1.585,19,0.8636
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,36,COLES,5,POLES,-GGGG,False,0,4,3,2,0.585,1.585,1.0,1,0.3333
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,36,COLES,6,FOLES,-GGGG,False,0,4,2,1,1.0,1.0,0,1,0.5
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,37,HWANG,1,HOUSE,G----,False,0,0,5629,40,7.1367,12.4587,5.3219,5589,0.9929
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,37,HWANG,2,HATCH,GY---,False,0,1,40,8,2.3219,5.3219,3.0,32,0.8
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,37,HWANG,3,HILDA,G---Y,False,0,1,8,2,2.0,3.0,1.0,6,0.75
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,37,HWANG,4,HYMAN,G--YY,False,0,1,2,1,1.0,1.0,0,1,0.5
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,37,HWANG,5,HWANG,GGGGG,False,0,1,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,38,WRATH,1,HOUSE,Y----,False,0,0,5629,132,5.4143,12.4587,7.0444,5497,0.9766
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,38,WRATH,2,THINK,YY---,False,0,0,132,14,3.237,7.0444,3.8074,118,0.8939
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,38,WRATH,3,MATCH,-YY-G,False,0,0,14,1,3.8074,3.8074,0,13,0.9286
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,38,WRATH,4,WRATH,GGGGG,False,0,1,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,39,MACHO,1,HOUSE,YY---,False,0,0,5629,43,7.0324,12.4587,5.4263,5586,0.9924
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,39,MACHO,2,THROW,-Y-Y-,False,0,0,43,6,2.8413,5.4263,2.585,37,0.8605
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,39,MACHO,3,ALOHA,Y-YG-,False,0,0,6,3,1.0,2.585,1.585,3,0.5
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,39,MACHO,4,NACHO,-GGGG,False,0,1,3,1,1.585,1.585,0,2,0.6667
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,39,MACHO,5,MACHO,GGGGG,False,0,4,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,40,LOPEZ,1,HOUSE,-G--Y,False,0,0,5629,102,5.7862,12.4587,6.6724,5527,0.9819
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,40,LOPEZ,2,POWER,YG-G-,False,0,1,102,5,4.3505,6.6724,2.3219,97,0.951
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,40,LOPEZ,3,DOPEY,-GGG-,False,0,2,5,1,2.3219,2.3219,0,4,0.8
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,40,LOPEZ,4,LOPEZ,GGGGG,False,0,3,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,41,GOODY,1,HOUSE,-G---,False,0,0,5629,231,4.6069,12.4587,7.8517,5398,0.959
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,41,GOODY,2,GOING,GG---,False,0,1,231,11,4.3923,7.8517,3.4594,220,0.9524
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,41,GOODY,3,GODLY,GGY-G,False,0,2,11,3,1.8745,3.4594,1.585,8,0.7273
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,41,GOODY,4,GOODY,GGGGG,False,0,3,3,1,1.585,1.585,0,2,0.6667
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,42,BROTH,1,HOUSE,YY---,False,0,0,5629,43,7.0324,12.4587,5.4263,5586,0.9924
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,42,BROTH,2,CHOIR,-YG-Y,False,0,0,43,3,3.8413,5.4263,1.585,40,0.9302
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,42,BROTH,3,FROTH,-GGGG,False,0,1,3,1,1.585,1.585,0,2,0.6667
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,42,BROTH,4,BROTH,GGGGG,False,0,4,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,43,VERDE,1,HOUSE,----G,False,0,0,5629,286,4.2988,12.4587,8.1599,5343,0.9492
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,43,VERDE,2,GLEBE,--Y-G,False,0,1,286,29,3.3019,8.1599,4.858,257,0.8986
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,43,VERDE,3,PEACE,-G--G,False,0,1,29,11,1.3985,4.858,3.4594,18,0.6207
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,43,VERDE,4,NERVE,-GGYG,False,0,2,11,1,3.4594,3.4594,0,10,0.9091
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,43,VERDE,5,VERDE,GGGGG,False,0,3,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,44,TAMED,1,HOUSE,----Y,False,0,0,5629,654,3.1055,12.4587,9.3531,4975,0.8838
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,44,TAMED,2,LEVER,---G-,False,0,0,654,67,3.2871,9.3531,6.0661,587,0.8976
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,44,TAMED,3,WIPED,---GG,False,0,1,67,22,1.6067,6.0661,4.4594,45,0.6716
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,44,TAMED,4,FADED,-G-GG,False,0,2,22,12,0.8745,4.4594,3.585,10,0.4545
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,44,TAMED,5,TAMED,GGGGG,False,0,3,12,1,3.585,3.585,0,11,0.9167
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,45,LEAFS,1,HOUSE,---YY,False,0,0,5629,463,3.6038,12.4587,8.8549,5166,0.9177
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,45,LEAFS,2,YEARS,-GG-G,False,0,0,463,23,4.3313,8.8549,4.5236,440,0.9503
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,45,LEAFS,3,MEANS,-GG-G,False,0,3,23,13,0.8231,4.5236,3.7004,10,0.4348
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,45,LEAFS,4,LEAPS,GGG-G,False,0,3,13,3,2.1155,3.7004,1.585,10,0.7692
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,45,LEAFS,5,LEAFS,GGGGG,False,0,4,3,1,1.585,1.585,0,2,0.6667
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,46,YACHT,1,HOUSE,Y----,False,0,0,5629,132,5.4143,12.4587,7.0444,5497,0.9766
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,46,YACHT,2,THINK,YY---,False,0,0,132,14,3.237,7.0444,3.8074,118,0.8939
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,46,YACHT,3,WATCH,-GYYY,False,0,0,14,1,3.8074,3.8074,0,13,0.9286
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,46,YACHT,4,YACHT,GGGGG,False,0,1,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,47,MESSY,1,HOUSE,---GY,False,0,0,5629,26,7.7582,12.4587,4.7004,5603,0.9954
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,47,MESSY,2,BLESS,--YGY,False,0,1,26,4,2.7004,4.7004,2.0,22,0.8462
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,47,MESSY,3,MESSY,GGGGG,False,0,1,4,1,2.0,2.0,0,3,0.75
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,48,RYDER,1,HOUSE,----Y,False,0,0,5629,654,3.1055,12.4587,9.3531,4975,0.8838
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,48,RYDER,2,LEVER,---GG,False,0,0,654,67,3.2871,9.3531,6.0661,587,0.8976
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,48,RYDER,3,TIGER,---GG,False,0,2,67,28,1.2587,6.0661,4.8074,39,0.5821
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,48,RYDER,4,PAYER,--YGG,False,0,2,28,2,3.8074,4.8074,1.0,26,0.9286
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,48,RYDER,5,RYDER,GGGGG,False,0,2,2,1,1.0,1.0,0,1,0.5
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,49,MOTIF,1,HOUSE,-G---,False,0,0,5629,231,4.6069,12.4587,7.8517,5398,0.959
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,49,MOTIF,2,GOING,-GY--,False,0,1,231,14,4.0444,7.8517,3.8074,217,0.9394
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,49,MOTIF,3,MOTIF,GGGGG,False,0,1,14,1,3.8074,3.8074,0,13,0.9286
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,50,RAVEN,1,HOUSE,----Y,False,0,0,5629,654,3.1055,12.4587,9.3531,4975,0.8838
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,50,RAVEN,2,LEVER,--GGY,False,0,0,654,3,7.7682,9.3531,1.585,651,0.9954
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,50,RAVEN,3,RAVEN,GGGGG,False,0,2,3,1,1.585,1.585,0,2,0.6667
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,51,REICH,1,HOUSE,Y---Y,False,0,0,5629,72,6.2887,12.4587,6.1699,5557,0.9872
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,51,REICH,2,CHEAT,YYY--,False,0,0,72,7,3.3626,6.1699,2.8074,65,0.9028
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,51,REICH,3,WENCH,-G-GG,False,0,0,7,3,1.2224,2.8074,1.585,4,0.5714
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,51,REICH,4,MERCH,-GYGG,False,0,3,3,1,1.585,1.585,0,2,0.6667
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,51,REICH,5,REICH,GGGGG,False,0,3,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,52,ICONS,1,HOUSE,-Y-Y-,False,0,0,5629,139,5.3397,12.4587,7.1189,5490,0.9753
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,52,ICONS,2,STOCK,Y-GY-,False,0,0,139,4,5.1189,7.1189,2.0,135,0.9712
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,52,ICONS,3,CROWS,Y-G-G,False,0,1,4,1,2.0,2.0,0,3,0.75
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,52,ICONS,4,ICONS,GGGGG,False,0,2,1,1,0,0,0,0,0.0
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,53,SILKY,1,HOUSE,---Y-,False,0,0,5629,447,3.6545,12.4587,8.8041,5182,0.9206
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,53,SILKY,2,STAFF,G----,False,0,0,447,27,4.0492,8.8041,4.7549,420,0.9396
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,53,SILKY,3,SLICK,GYY-Y,False,0,1,27,2,3.7549,4.7549,1.0,25,0.9259
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,53,SILKY,4,SILKY,GGGGG,False,0,1,2,1,1.0,1.0,0,1,0.5
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,54,CARVE,1,HOUSE,----G,False,0,0,5629,286,4.2988,12.4587,8.1599,5343,0.9492
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,54,CARVE,2,GRADE,-YY-G,False,0,1,286,19,3.9119,8.1599,4.2479,267,0.9336
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,54,CARVE,3,FAIRE,-G-YG,False,0,1,19,11,0.7885,4.2479,3.4594,8,0.4211
model_llama_3.3_70b_instruct_cot_20251211_184919.csv,llama-3.3-70b-instruct,cot,54,CARVE,4,CARNE,GGG-G,False,0,2,11,3,1.8745,3.4594,1.585,8,0.7273
