strategy,game_number,target_word,tier,won,attempts,total_reward,guess_1,feedback_1,hamming_1,levenshtein_1,guess_2,feedback_2,hamming_2,levenshtein_2,guess_3,feedback_3,hamming_3,levenshtein_3,guess_4,feedback_4,hamming_4,levenshtein_4,guess_5,feedback_5,hamming_5,levenshtein_5,guess_6,feedback_6,hamming_6,levenshtein_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
css,60,TUDOR,2,True,3,8.8,AILES,-----,5,5,ROUND,YYY-Y,5,5,TUDOR,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,61,QUOTA,2,True,4,6.8,ELIAS,---Y-,5,5,GRANT,--Y-Y,5,5,CATTY,-Y-G-,4.0,4.0,QUOTA,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,62,MOURN,2,True,3,10.1,CRANE,-Y-Y-,5,5,MORIN,GGY-G,2,2,MOURN,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,63,PROMO,2,True,5,7.7,ACRES,--Y--,5,5,GROIN,-GG--,3,3,PROTO,GGG-G,1.0,1.0,PROVO,GGG-G,1.0,1.0,PROMO,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,64,CASTE,2,True,3,9.8,DEANS,-YY-Y,5,5,LASER,-GGY-,3,3,CASTE,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,65,CAPRI,2,True,4,8.0,RIDES,YY---,5,5,TRAIN,-YYY-,5,5,MAORI,-G-GG,2.0,2.0,CAPRI,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,66,ALIAS,2,True,3,9.5,LAPSE,YY-Y-,5,4,SLANT,YGY--,4,4,ALIAS,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,67,PADDY,2,True,5,5.2,AIRES,Y----,5,5,LANKA,-G---,4,4,MATCH,-G---,4.0,4.0,BAWDY,-G-GG,2.0,2.0,PADDY,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,68,BLOBS,3,True,5,6.6,SAMIR,Y----,5,5,COLES,-YY-G,4,4,GLOWS,-GG-G,2.0,2.0,FLOPS,-GG-G,2.0,2.0,BLOBS,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,69,DILLY,3,True,4,6.9,HEARS,-----,5,5,MINOT,-G---,4,4,LIVID,YG--Y,4.0,4.0,DILLY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,70,GUTSY,3,True,4,7.2,NORTE,---Y-,5,5,TAILS,Y---Y,5,5,STUDY,YYY-G,4.0,4.0,GUTSY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,71,TABOR,3,True,3,10.1,RITES,Y-Y--,5,5,TAROT,GGYG-,2,2,TABOR,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,72,INLAY,3,True,4,8.5,ARIEL,Y-Y-Y,5,5,DALIA,-YGY-,4,4,ISLAM,G-GG-,2.0,2.0,INLAY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,73,AHHHH,3,True,4,6.4,TALES,-Y---,5,5,DRACO,--Y--,5,5,ANIMA,G----,4.0,4.0,AHHHH,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,74,ROUEN,3,True,4,8.9,FLARE,---YY,5,5,RIDES,G--G-,3,3,ROGEN,GG-GG,1.0,1.0,ROUEN,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,75,BUENA,3,True,5,5.4,MALES,-Y-Y-,5,5,TRACE,--Y-Y,5,5,NEGAN,YY-Y-,5.0,4.0,HYENA,--GGG,2.0,2.0,BUENA,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,76,MENON,3,True,3,9.9,HOLES,-Y-Y-,5,5,TENOR,-GGG-,2,2,MENON,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,77,TRASK,3,True,4,7.1,HIRES,--Y-Y,5,4,SPORT,Y--YY,5,5,RUSTY,Y-YY-,5.0,4.0,TRASK,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,78,CASIO,3,True,3,9.6,TRINA,--Y-Y,5,5,SADIE,YG-G-,3,3,CASIO,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,79,VOILA,3,True,4,8.3,EARNS,-Y---,5,5,ALCOA,-Y-YG,4,4,VOLTA,GGY-G,2.0,2.0,VOILA,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,80,AURAL,3,True,4,7.3,COLES,--Y--,5,5,LAITY,YY---,5,5,ALBAN,GY-G-,3.0,3.0,AURAL,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,81,LEGER,3,True,5,8.5,HATER,---GG,3,3,LINER,G--GG,2,2,LOVER,G--GG,2.0,2.0,LUGER,G-GGG,1.0,1.0,LEGER,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,82,DALLY,3,True,5,8.2,LAINE,YG---,4,4,SALMA,-GG--,3,3,RALLY,-GGGG,1.0,1.0,BALLY,-GGGG,1.0,1.0,DALLY,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,83,INIGO,3,True,4,7.1,CARED,-----,5,5,LOTUS,-Y---,5,5,BINGO,-YYGG,3.0,2.0,INIGO,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,84,KRILL,3,True,4,8.4,RAINS,Y-G--,4,4,TRIPE,-GG--,3,3,FRICK,-GG-Y,3.0,3.0,KRILL,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,85,SNIDE,3,True,3,10.4,RAILS,--G-Y,4,4,SPINE,G-GYG,2,2,SNIDE,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,86,LEWES,3,True,3,10.1,AROSE,---YY,5,5,LEEDS,GGY-G,2,2,LEWES,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,87,TAMER,3,True,3,10.8,RAISE,YG--Y,4,4,MATER,YGYGG,2,2,TAMER,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,88,COTTA,3,True,3,9.2,AILES,Y----,5,5,MANTA,---GG,3,3,COTTA,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,89,CORBY,3,True,5,6.4,AILES,-----,5,5,THORN,--YY-,5,4,GORDY,-GG-G,2.0,2.0,CORKY,GGG-G,1.0,1.0,CORBY,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,90,POLIS,3,True,3,9.7,SADIE,Y--G-,4,4,KUNIS,---GG,3,3,POLIS,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,91,ROXAS,3,True,3,9.9,DEALS,--Y-G,4,4,RANTS,GY--G,3,3,ROXAS,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,92,RANCE,3,True,3,10.2,RAILS,GG---,3,3,RADON,GG--Y,3,3,RANCE,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,93,CARON,3,True,3,10.3,LEONA,--YYY,5,4,RAMON,YG-GG,2,2,CARON,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,94,SURYA,3,True,5,5.6,LOSER,--Y-Y,5,5,ARTIS,YY--Y,5,5,SHARP,G-YY-,4.0,4.0,SARAN,GYG--,3.0,3.0,SURYA,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,95,AGGIE,3,True,4,8.6,TALES,-Y-Y-,5,5,READE,--Y-G,4,4,ANGIE,G-GGG,1.0,1.0,AGGIE,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,96,CAUSA,3,True,4,7.8,NASIR,-GY--,4,4,SALEH,YG---,4,4,PACTS,-GY-Y,4.0,4.0,CAUSA,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,97,BAMBA,3,True,4,7.9,LEANS,--Y--,5,5,CARTA,-G--G,3,3,MAGDA,YG--G,3.0,3.0,BAMBA,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,98,MAYNE,3,True,3,10.1,SNARE,-YY-G,4,4,ALINE,Y--GG,3,3,MAYNE,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,99,BOGGS,3,True,4,7.9,CESAR,--Y--,5,5,LIONS,--Y-G,4,4,BOUTS,GG--G,2.0,2.0,BOGGS,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css,100,FINNS,3,True,6,4.7,SALEH,Y----,5,5,RIOTS,-G--G,3,3,KINDS,-GG-G,2.0,2.0,PINUS,-GG-G,2.0,2.0,WINGS,-GG-G,2.0,2.0,FINNS,GGGGG,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,1,PHOTO,1,True,4,7.1,FLINT,----Y,5,5,TEARS,Y----,5,5,BOOTY,-YGG-,3.0,3.0,PHOTO,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,2,PARTY,1,True,4,6.9,WOMEN,-----,5,5,TAILS,YG---,4,4,BATCH,-GY--,4.0,4.0,PARTY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,3,TRICK,1,True,3,9.7,STEAK,-Y--G,4,4,THUNK,G---G,3,3,TRICK,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,4,DIRTY,1,True,4,8.0,SCALP,-----,5,5,NORTE,--GG-,3,3,BIRTH,-GGG-,2.0,2.0,DIRTY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,5,USUAL,1,True,3,9.4,GRUNT,--G--,4,4,CLUES,-YG-Y,4,4,USUAL,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,6,TRULY,1,True,4,8.2,LEUNG,Y-G--,4,4,PAULS,--GG-,3,3,MOULD,--GG-,3.0,3.0,TRULY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,7,SPENT,1,True,3,10.4,SHELF,G-G--,3,3,STEEN,GYG-Y,3,3,SPENT,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,8,PAUSE,1,True,4,9.5,GLOVE,----G,4,4,RAISE,-G-GG,2,2,CAUSE,-GGGG,1.0,1.0,PAUSE,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,9,CRAZY,1,True,6,4.9,CLOVE,G----,4,4,CAIRN,GY-Y-,4,4,CRAPS,GGG--,2.0,2.0,CRACK,GGG--,2.0,2.0,CRABB,GGG--,2.0,2.0,CRAZY,GGGGG,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,10,BASES,1,True,4,10.5,MISER,--GG-,3,3,EASES,-GGGG,1,1,VASES,-GGGG,1.0,1.0,BASES,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,11,YOUNG,1,True,3,9.5,MINUS,--YY-,5,5,GUANO,YY-GY,4,4,YOUNG,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,12,MEANS,1,True,5,7.9,CYRUS,----G,4,4,TALES,-Y-YG,4,4,DEANS,-GGGG,1.0,1.0,BEANS,-GGGG,1.0,1.0,MEANS,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,13,TRUTH,1,True,3,9.9,CHANT,-Y--Y,5,5,FROTH,-G-GG,2,2,TRUTH,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,14,FIRED,1,True,4,8.7,NAIDU,--YY-,5,5,RIDES,YGYG-,3,3,DIMER,YG-GY,3.0,3.0,FIRED,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,15,FOLKS,1,True,4,8.4,WRITE,-----,5,5,COALS,-G-YG,3,3,LOOKS,YG-GG,2.0,2.0,FOLKS,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,16,CHILE,1,True,6,4.3,BELOW,-YY--,5,5,ALENE,-Y--G,4,4,TITLE,-Y-GG,3.0,3.0,GUILE,--GGG,2.0,2.0,SMILE,--GGG,2.0,2.0,CHILE,GGGGG,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,17,BLACK,1,True,3,9.3,CULTS,Y-Y--,5,5,LEICA,Y--GY,4,4,BLACK,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,18,GRANT,1,True,4,8.8,BERTA,--YYY,5,5,TRAMS,YGG--,3,3,CRAFT,-GG-G,2.0,2.0,GRANT,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,19,MEALS,1,True,5,7.7,CURSE,---YY,5,5,TALES,-YYYG,4,3,LEADS,YGG-G,2.0,2.0,SEALS,-GGGG,1.0,1.0,MEALS,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,20,CREAM,1,True,5,6.5,HALVE,-Y--Y,5,5,TEARS,-YYY-,5,4,BREAD,-GGG-,2.0,2.0,WREAK,-GGG-,2.0,2.0,CREAM,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,21,AWAKE,1,True,3,10.7,WYLIE,Y---G,4,4,AWOKE,GG-GG,1,1,AWAKE,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,22,OCCUR,1,True,4,6.3,KANJI,-----,5,5,PORES,-YY--,5,5,DROOL,-YY--,5.0,5.0,OCCUR,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,23,YEARS,1,True,4,10.2,LAPIS,-Y--G,4,4,TEARS,-GGGG,1,1,MEARS,-GGGG,1.0,1.0,YEARS,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,24,GRADE,1,True,5,6.8,ABOUT,Y----,5,5,MEARS,-YGY-,4,4,CRAZE,-GG-G,2.0,2.0,DRAPE,YGG-G,2.0,2.0,GRADE,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,25,CHILL,1,True,4,7.4,DORIS,---Y-,5,5,ALINE,-YG--,4,4,GUILT,--GG-,3.0,3.0,CHILL,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,26,FLOOD,1,True,3,9.4,CHOKE,--G--,4,4,TOOLS,-YGY-,4,4,FLOOD,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,27,APPLY,1,True,4,7.1,DRANK,--Y--,5,5,MALES,-YY--,5,5,ATOLL,G--G-,3.0,3.0,APPLY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,28,SMILE,1,True,5,6.3,BURQA,-----,5,5,HINES,-Y-YY,5,4,SPITE,G-G-G,2.0,2.0,SLICE,GYG-G,2.0,2.0,SMILE,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,29,KNOCK,1,True,3,8.8,MCRAE,-Y---,5,5,COINS,YY-Y-,5,5,KNOCK,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,30,SLEEP,1,True,2,10.7,FLAKE,-G--Y,4,4,SLEEP,GGGGG,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,31,BRICK,1,True,5,7.7,DRUGS,-G---,4,4,IRATE,YG---,4,4,PRICK,-GGGG,1.0,1.0,CRICK,-GGGG,1.0,1.0,BRICK,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,32,WROTE,1,True,2,10.9,BOWIE,-YY-G,4,4,WROTE,GGGGG,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,33,RATED,1,True,3,10.1,MYERS,--YY-,5,5,CARED,-GYGG,2,2,RATED,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,34,ALERT,1,True,3,9.8,YACHT,-Y--G,4,4,LEAST,YYY-G,4,3,ALERT,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,35,CAGES,2,False,7,-10.0,SHAME,Y-Y-Y,5,4,LASER,-GYG-,3,3,CATES,GG-GG,1.0,1.0,CAFES,GG-GG,1.0,1.0,CAVES,GG-GG,1.0,1.0,CANES,GG-GG,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,36,TEDDY,2,True,3,10.2,CAREY,---YG,4,4,TEENY,GG--G,2,2,TEDDY,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,37,COLES,2,True,4,9.2,GOURD,-G---,4,4,TONES,-G-GG,2,2,LOPES,YG-GG,2.0,2.0,COLES,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,38,HWANG,2,True,5,6.8,TALON,-Y--Y,5,5,SIENA,---GY,4,4,CHAND,-YGG-,3.0,3.0,HUANG,G-GGG,1.0,1.0,HWANG,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,39,WRATH,2,True,5,6.0,VERNA,--Y-Y,5,5,BOARS,--GY-,4,4,TRACI,YGG--,3.0,3.0,KRAFT,-GG-Y,3.0,3.0,WRATH,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,40,MACHO,2,True,5,6.4,PAUSE,-G---,4,4,MARIA,GG---,3,3,MANLY,GG---,3.0,3.0,MATCH,GG-YY,3.0,2.0,MACHO,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,41,LOPEZ,2,True,3,9.9,COALS,-G-Y-,4,4,LORDE,GG--Y,3,3,LOPEZ,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,42,GOODY,2,True,3,8.5,CLARK,-----,5,5,NOTES,-G---,4,4,GOODY,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,43,BROTH,2,True,3,9.0,REMIT,Y---Y,5,5,TORUS,YYY--,5,5,BROTH,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,44,VERDE,2,True,4,8.7,AILES,---Y-,5,5,NORTE,--G-G,3,3,VERGE,GGG-G,1.0,1.0,VERDE,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,45,TAMED,2,True,4,8.3,LEAFS,-YY--,5,5,MARNE,YG--Y,4,4,CAMEO,-GGG-,2.0,2.0,TAMED,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,46,LEAFS,2,True,4,9.4,GOMEZ,---Y-,5,5,REALS,-GGYG,2,2,LEAKS,GGG-G,1.0,1.0,LEAFS,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,47,YACHT,2,True,3,9.3,GEARY,--Y-Y,5,5,TANYA,YG-Y-,4,4,YACHT,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,48,MESSY,2,True,4,7.9,KAREL,---Y-,5,5,TENDS,-G--Y,4,4,JESSI,-GGG-,2.0,2.0,MESSY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,49,RYDER,2,True,4,8.4,ETHOS,Y----,5,5,ARDEN,-YGG-,3,3,WIDER,--GGG,2.0,2.0,RYDER,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,50,MOTIF,2,True,4,6.300000000000001,CHURN,-----,5,5,SALEM,----Y,5,5,TIMMY,YYY--,5.0,5.0,MOTIF,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,51,RAVEN,2,True,3,10.1,GRAIN,-YY-G,4,3,AARON,-GY-G,3,3,RAVEN,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,52,REICH,2,True,3,9.4,WORST,--Y--,5,5,RAINE,G-G-Y,3,3,REICH,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,53,ICONS,2,True,4,7.4,SPILT,Y-Y--,5,5,RISEN,-YY-Y,5,4,NAZIS,Y--YG,4.0,4.0,ICONS,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,54,SILKY,2,True,4,8.4,VENOM,-----,5,5,LIARS,YG--Y,4,4,SILLY,GGG-G,1.0,1.0,SILKY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi,55,CARVE,2,True,3,10.9,MAIER,-G-YY,4,4,CARPE,GGG-G,1,1,CARVE,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
